Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2024/06/07,SPX,SPX,I,CBOE,383203
2024/06/10,SPX,SPX,I,CBOE,388140
2024/06/11,SPX,SPX,I,CBOE,402972
2024/06/12,SPX,SPX,I,CBOE,812534
2024/06/13,SPX,SPX,I,CBOE,636769
2024/06/14,SPX,SPX,I,CBOE,726878
2024/06/17,SPX,SPX,I,CBOE,864008
2024/06/18,SPX,SPX,I,CBOE,988423
2024/06/20,SPX,SPX,I,CBOE,973627
2024/06/21,SPX,SPX,I,CBOE,676867
2024/06/24,SPX,SPX,I,CBOE,397245
2024/06/25,SPX,SPX,I,CBOE,393477
2024/06/26,SPX,SPX,I,CBOE,323032
2024/06/27,SPX,SPX,I,CBOE,350196
2024/06/28,SPX,SPX,I,CBOE,542076
2024/07/01,SPX,SPX,I,CBOE,475672
2024/07/02,SPX,SPX,I,CBOE,426347
2024/07/03,SPX,SPX,I,CBOE,404142
2024/07/05,SPX,SPX,I,CBOE,481633
2024/07/08,SPX,SPX,I,CBOE,460718
2024/07/09,SPX,SPX,I,CBOE,571279
2024/07/10,SPX,SPX,I,CBOE,599380
2024/07/11,SPX,SPX,I,CBOE,521705
2024/07/12,SPX,SPX,I,CBOE,597199
2024/07/15,SPX,SPX,I,CBOE,580563
2024/07/16,SPX,SPX,I,CBOE,613476
2024/07/17,SPX,SPX,I,CBOE,796636
2024/07/18,SPX,SPX,I,CBOE,883328
2024/07/19,SPX,SPX,I,CBOE,523043
2024/07/22,SPX,SPX,I,CBOE,353687
2024/07/23,SPX,SPX,I,CBOE,343007
2024/07/24,SPX,SPX,I,CBOE,694619
2024/07/25,SPX,SPX,I,CBOE,574720
2024/07/26,SPX,SPX,I,CBOE,468972
2024/07/29,SPX,SPX,I,CBOE,302271
2024/07/30,SPX,SPX,I,CBOE,337391
2024/07/31,SPX,SPX,I,CBOE,503547
2024/08/01,SPX,SPX,I,CBOE,533549
2024/08/02,SPX,SPX,I,CBOE,1023289
2024/08/05,SPX,SPX,I,CBOE,1246384
2024/08/06,SPX,SPX,I,CBOE,924756
2024/08/07,SPX,SPX,I,CBOE,872752
2024/08/08,SPX,SPX,I,CBOE,697090
2024/08/09,SPX,SPX,I,CBOE,640717
2024/08/12,SPX,SPX,I,CBOE,496753
2024/08/13,SPX,SPX,I,CBOE,668039
2024/08/14,SPX,SPX,I,CBOE,605670
2024/08/15,SPX,SPX,I,CBOE,1059195
2024/08/16,SPX,SPX,I,CBOE,609876
2024/08/19,SPX,SPX,I,CBOE,503030
2024/08/20,SPX,SPX,I,CBOE,486091
2024/08/21,SPX,SPX,I,CBOE,524015
2024/08/22,SPX,SPX,I,CBOE,517653
2024/08/23,SPX,SPX,I,CBOE,379512
2024/08/26,SPX,SPX,I,CBOE,279127
2024/08/27,SPX,SPX,I,CBOE,241462
2024/08/28,SPX,SPX,I,CBOE,321058
2024/08/29,SPX,SPX,I,CBOE,325088
2024/08/30,SPX,SPX,I,CBOE,306426
2024/09/03,SPX,SPX,I,CBOE,551188
2024/09/04,SPX,SPX,I,CBOE,624616
2024/09/05,SPX,SPX,I,CBOE,583690
2024/09/06,SPX,SPX,I,CBOE,679241
2024/09/09,SPX,SPX,I,CBOE,564570
2024/09/10,SPX,SPX,I,CBOE,466323
2024/09/11,SPX,SPX,I,CBOE,654688
2024/09/12,SPX,SPX,I,CBOE,580637
2024/09/13,SPX,SPX,I,CBOE,606920
2024/09/16,SPX,SPX,I,CBOE,563266
2024/09/17,SPX,SPX,I,CBOE,632347
2024/09/18,SPX,SPX,I,CBOE,740667
2024/09/19,SPX,SPX,I,CBOE,1164096
2024/09/20,SPX,SPX,I,CBOE,681195
2024/09/23,SPX,SPX,I,CBOE,426488
2024/09/24,SPX,SPX,I,CBOE,354626
2024/09/25,SPX,SPX,I,CBOE,401594
2024/09/26,SPX,SPX,I,CBOE,481396
2024/09/27,SPX,SPX,I,CBOE,409006
2024/09/30,SPX,SPX,I,CBOE,390464
2024/10/01,SPX,SPX,I,CBOE,431750
2024/10/02,SPX,SPX,I,CBOE,398863
2024/10/03,SPX,SPX,I,CBOE,382363
2024/10/04,SPX,SPX,I,CBOE,491368
2024/10/07,SPX,SPX,I,CBOE,384305
2024/10/08,SPX,SPX,I,CBOE,362209
2024/10/09,SPX,SPX,I,CBOE,468109
2024/10/10,SPX,SPX,I,CBOE,404531
2024/10/11,SPX,SPX,I,CBOE,462128
2024/10/14,SPX,SPX,I,CBOE,495969
2024/10/15,SPX,SPX,I,CBOE,736869
2024/10/16,SPX,SPX,I,CBOE,714063
2024/10/17,SPX,SPX,I,CBOE,846719
2024/10/18,SPX,SPX,I,CBOE,509188
2024/10/21,SPX,SPX,I,CBOE,349043
2024/10/22,SPX,SPX,I,CBOE,250860
2024/10/23,SPX,SPX,I,CBOE,453879
2024/10/24,SPX,SPX,I,CBOE,291560
2024/10/25,SPX,SPX,I,CBOE,408492
2024/10/28,SPX,SPX,I,CBOE,324266
2024/10/29,SPX,SPX,I,CBOE,451201
2024/10/30,SPX,SPX,I,CBOE,412223
2024/10/31,SPX,SPX,I,CBOE,661453
2024/11/01,SPX,SPX,I,CBOE,426652
2024/11/04,SPX,SPX,I,CBOE,458785
2024/11/05,SPX,SPX,I,CBOE,433459
2024/11/06,SPX,SPX,I,CBOE,908806
2024/11/07,SPX,SPX,I,CBOE,731491
2024/11/08,SPX,SPX,I,CBOE,629192
2024/11/11,SPX,SPX,I,CBOE,733356
2024/11/12,SPX,SPX,I,CBOE,650011
2024/11/13,SPX,SPX,I,CBOE,640757
2024/11/14,SPX,SPX,I,CBOE,833407
2024/11/15,SPX,SPX,I,CBOE,709118
2024/11/18,SPX,SPX,I,CBOE,722485
2024/11/19,SPX,SPX,I,CBOE,539443
2024/11/20,SPX,SPX,I,CBOE,456860
2024/11/21,SPX,SPX,I,CBOE,536485
2024/11/22,SPX,SPX,I,CBOE,333977
2024/11/25,SPX,SPX,I,CBOE,325879
2024/11/26,SPX,SPX,I,CBOE,479024
2024/11/27,SPX,SPX,I,CBOE,374989
2024/11/29,SPX,SPX,I,CBOE,224153
2024/12/02,SPX,SPX,I,CBOE,442180
2024/12/03,SPX,SPX,I,CBOE,412761
2024/12/04,SPX,SPX,I,CBOE,594214
2024/12/05,SPX,SPX,I,CBOE,504456
2024/12/06,SPX,SPX,I,CBOE,429593
2024/12/09,SPX,SPX,I,CBOE,425102
2024/12/10,SPX,SPX,I,CBOE,512696
2024/12/11,SPX,SPX,I,CBOE,463560
2024/12/12,SPX,SPX,I,CBOE,338205
2024/12/13,SPX,SPX,I,CBOE,417095
2024/12/16,SPX,SPX,I,CBOE,697495
2024/12/17,SPX,SPX,I,CBOE,660818
2024/12/18,SPX,SPX,I,CBOE,1047056
